3110124591811106441	[6,13,11144,15276,15928,15931,15932,15957,15958]	[43,1,43,12,5,1,1,1,6]
3110145329266902911	[6,19,10742,10765,11144,15276,15958]	[2,1,1,1,2,1,1]
3110603674532540471	[6,19,10740,10816,11144,15276,15932,15938,15958,15978,16455,16456,16472]	[36,9,9,9,35,2,1,2,2,1,1,1,2]
3110746499448299745	[6,7,9,13,10519,10527,11050,11052,11053,11101,11104,11144,15276,15932,15942,15943,15947,15957,15958,15963,16442,16444,16451]	[2,1,10,6,1,1,8,1,7,5,5,2,42,6,10,1,6,6,26,2,2,6,1]
3110992376023728110	[7,10520,10532,15276,15912,15928,15937,15958,15971,15975,16440,16441,16443]	[2,2,2,26,2,2,2,22,2,8,2,8,2]
3111028967505235467	[1,2,6,10278,10298,10900,11144,15276,15929,15953,15962,15970]	[10,13,104,10,10,13,104,17,10,1,1,5]
3111152916966173399	[6,11147,15276,15941]	[1,1,1,1]
3111189553435671510	[6,9,13,11055,11101,11104,11144,15276,15932,15937,15952,15957,15958,15975,15978,15985,16455,16456]	[9,9,4,9,2,2,5,12,7,4,1,4,2,4,3,2,1,1]
3111190095840570028	[1,6,10274,10278,10298,11144,15276,15929,16002]	[20,1,20,3,3,1,17,17,14]
3111203500437726454	[6,13,19,10740,10816,11101,11104,11144,15276,15922,15932,15957,15973]	[30,4,3,3,3,3,3,30,4,3,1,1,3]
3111434112043991081	[15276,15911,15958]	[1,1,1]
3111689062726855847	[1,6,10272,10276,10278,10279,10281,10298,11144,15276,15929,15952,15967,15998]	[13,31,11,2,2,11,11,2,31,15,13,2,13,2]
3111772094122749321	[6,11144,11146,15276,15932,15935]	[44,43,1,1,1,1]
3111953803470256008	[7,10524,10541,15276,15928,15991]	[14,14,14,14,14,4]
3111987904520412538	[6,11144]	[59,59]
3112014469809935863	[7,10518,10525,15276,15928,15995]	[1,1,1,1,1,1]
3112046362693393802	[15276,15959,15960]	[13,13,1]
3112138053143477027	[15276,15912,15959,15960]	[92,3,89,48]
3112156995955390731	[6,9,13,19,10600,10740,10816,11144,11146,15276,15922,15932,15935,15942,15957,15958,15963,15971,15973,16440,16442,16446,16455]	[12,3,1,1,2,1,1,12,2,5,1,3,2,1,1,2,1,1,1,1,1,2,1]
3112222879481532584	[6,13,19,10740,10816,11101,11104,11144,11146,15276,15922,15931,15932,15935,15957,15958,15959,15960,15971,15973,16440,16446]	[46,7,4,4,4,2,2,45,1,45,4,1,7,1,7,19,15,10,3,4,3,1]
3112522476823619823	[15276,15928]	[1,1]
3112615291283594990	[6,11144,15276,15958]	[6,6,1,1]
3112668904447259491	[19,10740,10816]	[8,8,8]
3112727200336584759	[6,19,10740,10816,11142,11144,11146,15276,15932,15954,15958,15959,15960,15978,15985,16455,16456]	[23,13,13,13,17,1,4,41,22,17,1,19,2,1,1,1,1]
3112865811487776391	[6,11144]	[3,3]
3112877147106054823	[6,8,10,11,19,10740,10816,10935,11061,11063,11144,15276,15920,15922,15928,15936,15973,15989]	[38,1,4,2,4,4,4,3,2,2,38,12,4,4,1,1,4,2]
3112916374706758884	[6,9,12,11050,11053,11144,15276,15941,15959,15960,16010]	[4,6,1,6,6,4,4,1,3,3,1]
3113072035623146217	[6,11144,15276,15931,15958]	[5,5,6,6,6]
3113136097739279995	[5,10634,11176,15276,15958,15976,16013,16454,16474]	[1,1,1,1,1,1,1,1,1]
3113331049637420841	[3,6,13,10222,10223,11101,11104,11144,15276,15932,15957,15958]	[1,90,2,1,1,1,1,90,9,3,2,6]
3113356238700147781	[2,6,19,10900,11076,11144,11150,15276,15944,15970,16008]	[1,46,1,1,1,46,1,1,1,1,1]
3113435625104915542	[1,15276,15929]	[1,1,1]
3113567938242142071	[6,11144]	[1,1]
3113596315718269526	[6,19,10740,10816,11144]	[2,4,4,4,2]
3113633120696703953	[6,9,11047,11050,11053,11110,11144,11146,15276,15932,15935,15938,15942,15976]	[69,25,10,1,1,10,58,11,30,13,2,2,14,1]
3113676382769090703	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
3113727075841031193	[6,9,13,19,10740,10816,11050,11052,11053,11144,11146,15276,15922,15932,15935,15942,15952,15957,15958,15971,15973,16440,16446]	[25,24,4,8,8,8,24,6,18,20,5,42,8,8,5,24,1,4,2,1,8,1,1]
3114078909312759309	[16,15276,15958,15971,15975,15977,16440,16441]	[2,13,11,1,1,2,1,1]
3114093509973924301	[19,10740,10816]	[9,9,9]
3114101475671808648	[2,19,10740,10742,10744,10747,10816,10900,11076,11155,15276,15955,15970,15973]	[4,5,1,1,4,4,1,4,1,1,5,1,4,1]
3114187456135058917	[15276,15958]	[13,13]
3114340285353423999	[6,11144]	[10,10]
3114395177828396110	[6,11144]	[15,15]
3114399479431850685	[6,9,13,19,10603,10740,10816,11047,11048,11076,11108,11142,11144,11146,11155,15276,15922,15931,15932,15935,15942,15952,15954,15957,15958,15959,15960,15973,15978]	[511,87,3,11,80,11,11,1,1,9,80,190,314,9,9,224,2,1,184,9,7,2,190,3,1,1,1,12,2]
3114456404408232791	[2,6,13,10900,11144,11146,15276,15932,15935,15958,15970,15971,15987,16440,16446,16455,16483]	[137,11,3,137,3,8,42,4,1,5,37,5,5,5,1,4,5]
3114726739656011037	[1,6,10279,10922,11144,15276,15929,15967]	[1,3,1,1,3,1,1,1]
3114780458415076736	[6,11144,15276,15912]	[7,7,1,1]
3114786073819886030	[2,6,7,10518,10519,10520,10524,10525,10528,10541,10900,10929,11146,15276,15928,15932,15935,15958,15970,15991,15995]	[1,9,20,14,1,15,2,14,1,2,1,15,9,31,14,9,9,7,1,2,12]
3114840393970532071	[6,11142,11144,15276,15931,15932,15954,15958,15978]	[11,1,10,2,1,1,1,1,1]
3114881601055539964	[1,6,10279,11144,15276,15929,15967]	[1,31,1,31,1,1,1]
3114931074744303491	[6,9,11050,11051,11144,15276,15942,15959,15960]	[12,2,1,1,12,3,2,1,1]
3114957459774524152	[6,11144,11146,15276,15932,15935,15958]	[27,17,10,11,9,10,1]
3115056115915622772	[19,10740,10816]	[4,4,4]
3115064106196605351	[6,19,11076,11144,11146,11148,15276,15932,15935]	[54,1,1,53,1,1,1,1,1]
3115080062006991013	[6,19,10740,10816,11076,11144,11159,15276,15922,15931,15938,15948,15958,15971,15973,15981,15985,15987]	[27,2,2,2,2,27,2,18,2,1,3,1,3,3,2,4,3,3]
3115268614419771262	[1,2,14,10274,10697,10900,15276,15923,15943,15970,15981]	[1,13,2,1,2,13,16,2,1,13,2]
3115323555239423344	[6,11144]	[6,6]
3115405513289507114	[1,6,13,10274,10278,10298,11144,15276,15929,15932,15957,16002]	[7,37,1,7,7,7,37,9,7,2,1,7]
3115472345091266865	[2,6,9,10900,11144,11146,15276,15932,15935,15942,15952,15959,15970]	[15,11,1,15,11,1,4,1,1,1,2,1,1]
3115477900210197513	[6,11144]	[20,20]
3115508250376331437	[6,11144]	[2,2]
3115530327197114090	[9,10603,11050,11051,11108]	[21,1,20,20,1]
3115596712964599596	[6,11144,15276,15912]	[11,11,1,1]
3115644607608550561	[1,2,6,13,10272,10276,10278,10281,10298,10900,11144,15276,15929,15932,15952,15957,15967,15970,15998]	[4,101,18,1,2,3,1,2,1,101,18,22,4,1,1,1,3,16,3]
3115897145527636783	[1,6,11144,15276,15929,15981]	[1,2,2,3,1,3]
3116050374767553886	[6,19,10740,10816,11144]	[1,1,1,1,1]
3116370811087557364	[7,10519,10527,15276,15958]	[1,1,1,3,3]
3116614465506445559	[1,10274,10279,10922,15276,15929,15967,16002]	[5,4,1,1,5,5,1,3]
3116753213542564993	[6,11144,11146,15276,15932,15935]	[3,2,1,1,1,1]
3117092492439126465	[1,7,10274,10523,10539,15276,15943,15950,16002]	[6,1,6,1,1,10,8,2,2]
3117137466892969217	[1,15276,15929,15958]	[1,2,1,1]
3117184348956318772	[5,7,10519,10527,10634,11176,15276,15958]	[1,1,1,1,1,1,6,6]
3117203604223589361	[1,6,10278,10298,11144,15276,15929]	[1,55,1,1,55,1,1]
3117250742710358385	[3,10222,10223,15276,15958]	[2,2,2,4,4]
3117258922838106576	[1,10273,10278,10286,10300,15276,15929,15958,15963,15971,16440,16442]	[2,1,1,1,1,109,2,107,1,64,64,1]
3117400514139649687	[1,5,6,11,16,10279,10614,10634,11144,11147,11176,15276,15929,15945,15958,15967,15977,15978,15989,16456]	[1,1,39,1,1,1,1,1,36,3,1,10,1,1,7,1,1,3,1,3]
3117493090725947939	[6,9,11146,15276,15912,15932,15935,15942,15958,15971,15973,15987,16440,16446,16455,16483]	[7,2,7,11,2,7,7,2,1,1,2,1,1,1,1,1]
3117636563499998153	[1,6,13,10278,10298,11144,15276,15929,15932,15952,15957]	[20,2,4,20,20,1,24,20,4,1,4]
3117644218776547605	[2,6,7,10519,10900,11146,15276,15928,15932,15935,15941,15958,15970,15991,16003,16447,16462,16464]	[2,9,1,1,2,9,13,1,9,9,1,1,2,1,1,1,1,1]
3117741013427741832	[6,11144]	[12,12]
3117773659745748533	[2,10900,15276,15970]	[155,155,10,10]
3117891369339082929	[15276,15912]	[10,10]
3118321415983162408	[6,11146,15276,15932,15935]	[10,10,10,10,10]
3118626538234108130	[1,6,13,10276,11101,11104,11144,15276,15929,15931,15932,15957,15958,15967,15998]	[2,26,28,2,26,26,26,32,2,2,28,5,2,2,2]
3118698830394032156	[6,9,19,11050,11053,11076,11112,11144,11155,15276,15942]	[18,11,2,4,4,2,7,18,2,4,4]
3118886907129578415	[6,9,19,10740,10816,11146,15276,15912,15922,15932,15935,15942,15973]	[6,1,1,1,1,6,37,30,1,6,6,1,1]
3118960277720861530	[2,6,19,10742,10767,10900,10901,10906,11076,11144,11146,11148,11155,15276,15932,15955,15970]	[10,3,11,9,9,9,4,4,2,2,1,1,1,12,6,4,2]
3119088885206268791	[3,6,12,11144,15276,15915,15941,15958,15971,16010,16440]	[1,26,1,26,11,1,1,9,6,1,6]
3119160817623072605	[19,10740,10816]	[2,2,2]
3119245269628138733	[6,11144]	[2,2]
3119467209698343747	[6,11142,15276,15912,15932,15954]	[52,52,60,8,52,52]
3119467607263487548	[15276,15959,15960]	[181,181,64]
3119511282429533444	[1,6,13,10279,11144,15276,15929,15932,15957,15958,15967,15971,15975,16440,16441]	[1,17,1,1,17,50,1,1,1,48,1,12,1,12,1]
3119564616668762421	[6,13,11144,15276,15932,15957]	[33,2,33,2,2,2]
3119697600540632298	[6,9,10603,11050,11051,11108,11144]	[7,1,1,1,1,1,7]
3119732872600354400	[2,10900,15276,15930,15933,15970]	[2,2,2,2,2,2]
3119881270651355614	[6,11144,15276,15931,15932,15958,15959,15978,16017]	[19,19,4,2,2,2,1,2,2]
3119954319704641046	[2,3,10227,10228,10847,10858,15276,15915]	[1,1,1,1,1,1,1,1]
3119960352835536614	[6,11142,11144,11146,15276,15912,15932,15935,15954,15959,15960]	[6,1,5,1,6,2,1,1,1,2,2]
3120036589267618179	[6,11144,15276,15952]	[23,23,1,1]
3120053555215949161	[15276,15958,15975,16441]	[2,2,1,1]
3120063190945336424	[3,6,10239,10240,11146,15276,15935,15958,15959,15960,15963,15971,16440,16442,16446]	[1,5,1,1,5,31,5,8,21,9,1,4,4,1,3]
3120185954443295106	[1,19,10274,10278,10298,10740,10816,15276,15929,16002]	[6,14,6,5,5,14,14,6,6,6]
3120252390494169565	[1,6,10278,10298,11144,15276,15911,15928,15929,15932,15978,16017]	[36,27,36,36,27,36,1,1,33,1,1,1]
3120377496436232975	[6,19,10740,10816,11144,11146,15276,15932,15935]	[77,3,3,3,75,4,4,3,4]
3121038324495224985	[19,10739,10743,10748,10834,15276,15911,15930,15958,15963,16015,16442]	[6,6,4,4,6,41,19,4,37,4,4,4]
3121097008132691278	[6,13,11144,15276,15931,15932,15952,15957,15958,15959,15960]	[20,1,20,29,3,1,2,1,3,24,5]
3121111686153261001	[6,19,10740,10816,11144]	[36,5,5,5,36]
3121376745158164526	[19,10740,10816,15276,15912,15922,15959,15973]	[2,2,2,49,47,2,1,2]
3121406708348188832	[6,11144,15276,15931,15958]	[60,60,1,1,1]
3121447773771461006	[2,6,14,19,10697,10740,10816,10900,11144,15276,15923,15958,15970,15981]	[2,19,1,31,1,31,31,2,19,4,1,1,2,1]
3121472037552838149	[2,4,19,10332,10419,10740,10816,10850,10871,15276,15927,15948,15981]	[35,35,1,35,35,1,1,35,35,2,1,1,1]
3121494673594868184	[6,12,11144,15276,15941,16010]	[3,1,3,1,1,1]
3121608072726100109	[6,9,11055,11144,15276,15912,15937,15953,15975]	[8,6,6,8,17,14,3,3,3]
3121833294581931228	[9,19,10740,10816,15276,15912,15922,15927,15942,15958,15973]	[1,1,1,1,26,21,1,3,1,1,1]
3121904162520386451	[1,6,13,10279,11144,11146,15276,15929,15932,15935,15957,15967]	[1,12,1,1,11,1,3,1,2,1,1,1]
3121908758783143432	[2,6,9,19,10900,11050,11051,11052,11053,11076,11144,11159,15276,15932,15935,15942,15952,15958,15959,15960,15963,15970,15972,16442,16463,16479]	[1,75,24,1,1,24,2,1,21,1,75,1,30,2,2,22,3,2,2,2,2,1,1,2,1,1]
3121912421650766833	[6,11142,11144,15276,15932,15954,15978,16017]	[18,1,18,2,2,1,1,1]
3121915005083561447	[6,11144,15276,15958,15963,16442]	[51,51,1,1,1,1]
3122205071111202011	[2,19,10740,10816,10900,15276,15922,15973]	[31,7,7,7,31,7,7,7]
3122205169201355935	[19,11076,11159,15276,15958,15975,16441]	[1,1,1,6,6,1,1]
3122238939455602048	[15276,15937,15958,15975,16441,16443]	[6,4,6,4,4,4]
3122243687664233522	[6,11146,15276,15932,15935]	[1,1,1,1,1]
3122273184606888758	[6,11144]	[12,12]
3122366509164304925	[1,6,10272,10274,10278,10279,10280,10281,10298,10921,11144,15276,15929,15943,15967,16002]	[9,36,3,1,2,2,3,3,2,3,36,4,3,1,2,1]
3122449620121129289	[15276,15912]	[1,1]
3122699153563490793	[19,10740,10816,15276,15922,15973]	[1,1,1,1,1,1]
3122881498411926802	[6,9,19,10740,10742,10816,11050,11051,11076,11144,11155,15276,15942,15952,15955,15973]	[27,10,2,1,1,1,5,5,2,27,2,12,10,1,1,2]
3123126360878904385	[6,9,13,11144,15276,15932,15942,15957]	[18,7,1,18,8,1,7,1]
3123155587849816699	[12,15276,15941,16010]	[2,2,2,2]
3123290302324677084	[5,6,9,10634,11047,11110,11144,11176,15276,15932,15942,15958]	[1,11,48,1,48,48,11,1,44,42,1,1]
3123430285726600267	[6,19,10740,10816,11144,11146,15276,15922,15932,15935,15938,15958,15973,15978]	[17,10,10,10,2,14,15,10,2,2,1,2,10,1]
3123534430490589064	[6,13,11144,11146,15276,15912,15931,15932,15935,15957,15958]	[40,1,36,4,11,4,2,5,4,1,2]
3123649659770275578	[6,13,19,10740,10816,11144,15276,15922,15932,15957,15973]	[49,8,7,7,7,49,8,7,8,8,7]
3123812823629333246	[6,11142,11144,11146,15276,15932,15935,15954]	[22,1,18,3,4,4,3,1]
3123983356385540801	[14,15276,15966]	[1,1,1]
3123986788966610999	[6,14,10938,11144,15276,15966]	[7,1,1,7,1,1]
3124024244416585102	[6,9,11050,11053,11144,15276,15932,15942,15958,15978,15992,16457,16466]	[5,19,19,19,5,20,1,19,2,1,2,2,2]
3124087526099975181	[15276,15948,15969]	[1,1,1]
3124121116471339227	[2,6,7,13,10523,10537,10900,11144,15276,15911,15928,15957]	[1,5,1,1,1,1,1,5,5,3,1,1]
3124170913780140740	[11,12,11060,15276,15941,15945,15958,16010]	[2,5,2,19,5,2,12,5]
3124185828730578603	[1,2,6,13,10900,11144,15276,15929,15932,15957,15970,15978]	[1,1,15,2,1,15,4,1,3,2,1,1]
3124280853438852812	[2,6,17,19,10740,10816,10902,10913,11144,11184,11185,15276,15932,15962,15978,16017]	[144,11,144,3,3,3,144,144,11,144,144,2,2,1,2,1]
3124405064320531955	[6,11144]	[1,1]
3124576926228806403	[6,13,11101,11104,11144,15276,15932,15957,15958,15963,15978,16017,16442]	[3,1,1,1,3,25,2,1,23,1,1,1,1]
3124774883100818820	[1,6,10278,10298,11144,11146,15276,15932,15935]	[9,10,9,9,10,1,1,1,1]
3124791693136242876	[5,6,10634,11144,11176,15276,15953,15958,15971,16440]	[2,17,2,17,2,7,1,6,3,3]
3124858716842096253	[6,11144,11146,15276,15932,15935]	[8,7,1,1,1,1]
3124964351877914684	[6,11144]	[1,1]
3125082595396473437	[19,10742,10765]	[1,1,1]
3125085211415577156	[15276,15937,15975]	[123,118,123]
3125115954316261470	[6,13,11144,15276,15932,15957]	[41,3,41,3,3,3]
3125203001753220442	[15276,15931,15958]	[1,1,1]
3125220798126369885	[9,11055]	[6,6]
3125242582309901170	[1,6,19,10273,10279,10740,10742,10765,10816,10919,10922,11076,11144,11155,15276,15911,15922,15929,15955,15958,15961,15964,15967,15973]	[3,1,18,1,2,18,2,2,18,1,3,15,1,15,23,1,10,2,2,1,1,1,2,18]
3125312602764686913	[6,11144,15276,15912,15931,15958]	[39,39,6,2,4,4]
3125493263860356555	[15276,15912]	[1,1]
3125769522919477411	[6,9,11050,11053,11144,15276,15931,15942,15958]	[6,6,6,6,6,7,1,6,1]
3125811272761607435	[19,10740,10816]	[2,2,2]
3125920799087067511	[11,16,11060,15276,15958,15963,15975,15977,16441,16442,16461]	[1,2,1,23,23,6,1,2,1,6,2]
3126100650712022772	[2,10900,15276,15912,15970]	[16,16,14,8,6]
3126157867304783988	[15276,15937,15958,15975,16441,16443]	[19,2,18,8,7,1]
3126292948697195590	[2,4,6,10335,10438,10850,10900,11142,11144,11146,15276,15932,15934,15935,15954,15970,15994]	[3,1,20,1,1,1,3,4,5,11,17,15,1,11,4,1,1]
3126529008926761989	[2,3,4,10,11,19,10326,10362,10740,10816,10850,10865,10900,10935,11076,11150,15276,15911,15915,15920,15922,15926,15944,15945,15970,15973]	[7,1,1,24,1,6,1,1,3,3,1,1,6,17,3,3,33,1,1,24,3,1,3,1,4,3]
3126532465859904491	[1,6,10278,10298,11146,15276,15929,15932,15935]	[1,1,1,1,1,2,1,1,1]
3126951727305273761	[6,13,11144,15276,15932,15957]	[151,11,151,11,11,11]
3126968874416990839	[1,10279,15276,15928,15929,15958,15967]	[2,2,6,2,2,2,2]
3127054671323819283	[15276,15958]	[3,3]
3127292460369870777	[2,6,10900,11142,15276,15932,15954,15970]	[1,2,1,2,3,2,2,1]
3127298680572750052	[15276,15959,15960]	[54,54,2]
3127425526424140023	[6,8,11144,15276,15936]	[48,1,48,1,1]
3127443629148147146	[15276,15912]	[12,12]
3127483131051532657	[6,13,11144,15276,15931,15932,15937,15947,15952,15953,15957,15958,15963,15975,16441,16442,16443,16444]	[24,4,24,30,1,4,6,1,1,1,4,20,2,6,2,2,2,1]
3127541341992486809	[4,6,19,10329,10393,10740,10816,11076,11142,11146,11155,15276,15912,15932,15935,15954,15973]	[1,11,1,1,1,1,1,1,6,5,1,14,3,10,4,6,1]
3127543091874490658	[2,19,10740,10900,10901,10904,15276,15922,15958,15961,15970]	[3,1,1,2,1,1,4,1,1,1,2]
3127749128794558938	[2,6,9,10900,11144,15276,15942,15970]	[5,36,5,5,36,5,5,5]
3127852443742149632	[2,6,9,13,17,10709,10902,10910,10911,11101,11104,11144,15276,15919,15932,15942,15952,15956,15957,15958,16449]	[15,68,3,6,14,14,15,1,14,2,2,68,43,14,7,3,1,1,6,32,14]
3127884499764189849	[6,11144,15276,15917]	[4,4,4,4]
3127937366469127455	[1,6,18,19,10740,10816,11076,11144,11155,15276,15929,15931,15958,15973,15985,15988]	[3,13,1,2,2,2,2,13,2,48,3,1,1,2,42,1]
3127979657095146530	[15276,15911,15958]	[14,14,14]
3127997606746675605	[6,11144,11146,15276,15931,15932,15935,15941,15958,15963,15982,16442,16446,16455]	[101,101,1,6,1,1,1,1,2,1,2,1,1,1]
3128035958576255606	[1,6,9,11144,15276,15929,15942,15959,15960,15976]	[2,33,1,33,8,2,1,2,2,3]
3128085365203380888	[6,11144]	[39,39]
3128183187919666980	[2,4,6,7,9,10332,10419,10521,10850,10871,11047,11110,11144,15276,15932,15942,15970,15986]	[1,1,26,1,153,1,1,1,1,1,153,153,26,125,123,1,1,1]
3128195089007100348	[2,5,6,8,10634,10854,10900,10901,10907,10967,10998,11033,11034,11144,11176,11180,15276,15958,15963,15970,16009,16442]	[6,1,1,1,1,2,3,2,2,1,1,1,1,1,1,2,8,3,1,5,2,1]
3128229298693242490	[1,6,10278,10298,11144,11146,15276,15928,15929,15932,15935]	[15,11,15,15,9,2,15,2,12,1,1]
3128245523649645222	[6,11144,15276,15952]	[8,8,1,1]
3128287054036819925	[6,16,10947,10957,15276,15932,15937,15958,15975,15977,15978,15985,16441,16443,16455,16456]	[1,1,1,1,17,1,3,12,3,1,1,5,3,3,1,1]
3128311740120284632	[1,6,10274,10278,10298,11144,15276,15929,15931,15958,16002]	[11,26,2,9,9,26,12,11,1,1,2]
3128369869421169371	[6,8,9,12,13,19,10603,10740,10816,11050,11051,11108,11144,11146,15276,15922,15932,15935,15936,15941,15957,15959,15960,15973,16010]	[27,1,8,3,1,1,8,1,1,8,8,8,27,2,8,1,3,2,1,3,1,2,2,1,3]
3128659226783098608	[12,15276,15912,15941,15958,15971,15973,16010,16440]	[8,30,20,8,2,1,2,8,1]
3128698097220144027	[10,10935,15276,15920,15932,15954,15959,15960]	[3,3,8,3,3,3,5,4]
3128776429787356479	[6,13,11144,11146,15276,15932,15935,15957]	[34,9,34,1,11,9,1,9]
3128868650464417341	[6,13,11144,15276,15932,15957]	[18,1,18,1,1,1]
3128871805117815006	[6,13,11144,15276,15914,15932,15957,15958,15963,15971,16440,16442]	[26,1,26,9,1,1,1,7,3,1,1,3]
3128905006543758412	[6,11144]	[15,15]
3129245330303648582	[5,11,10634,11060,11176,15276,15958,15971,16440]	[2,1,2,1,2,45,45,10,10]
3129258007048599424	[2,10900]	[1,1]
3129268800760966547	[6,9,11050,11053,11144,15276,15942]	[1,7,7,7,1,6,6]
3129315847616721327	[6,13,11144,15276,15932,15957]	[9,2,9,2,2,2]
3129327899960848675	[6,11144]	[22,22]
3129333596185783180	[6,13,11144,15276,15917,15932,15952,15957]	[52,2,52,3,1,2,1,2]
3129401161289157879	[6,11142,15276,15932,15954,15959,15960]	[2,2,6,2,2,4,4]
3129433612557929346	[1,10273,10279,10919,10922,15276,15929,15967]	[25,24,4,24,25,4,4,4]
3129479772122339998	[6,11144]	[1,1]
3129755499987912766	[15276,15928,15948,15981]	[4,1,3,3]
3129800072940026372	[6,11142,15276,15932,15954,15962]	[127,127,127,120,127,1]
3129933826363509611	[6,9,12,11050,11053,11144,11146,15276,15932,15935,15941,15942,16010]	[24,12,5,12,12,24,1,19,2,1,5,12,5]
3129995267339944022	[7,10518,10522,10525,15276,15928,15995]	[1,1,1,1,1,1,1]
3130032348781156516	[6,11144]	[8,8]
3130040984022963372	[6,13,19,10740,10816,11144,15276,15932,15957]	[17,1,5,5,5,17,1,1,1]
3130365824665601352	[6,11144]	[10,10]
3130378584306131422	[6,9,19,10740,10816,11146,15276,15922,15932,15935,15942,15973]	[7,1,2,2,2,7,6,2,4,4,1,2]
3130403709719082949	[15276,15958]	[3,3]
3130465998160764548	[1,6,12,10274,10276,10279,11144,15276,15929,15941,15958,15967,15998,16002,16010,16458,16460,16477]	[25,3,1,16,1,8,3,26,25,1,1,9,1,13,1,1,1,1]
3130488386121694113	[6,13,11144,15276,15932,15957]	[14,2,14,2,2,2]
